# Rounds: 5000, repetitions: 10000
# Good arm ~ N(5.0,2.0), 49 bad arm(s) ~ N(3.0,2.0)
# Observation noise range from 1.0 to 1.5 with step size 1.0e-2

# Observation noise | mean | standard deviation

1.0 24469.57057629026 899.9923678450833
1.01 24468.036171979813 871.9544716179207
1.02 24484.14658665585 781.1368319696799
1.03 24478.22771531353 806.4796516834328
1.04 24480.69934160009 792.7559986403331
1.05 24463.969931594504 836.3872083956791
1.06 24459.788180642896 859.1318961297729
1.07 24472.50534642654 792.3418806501135
1.08 24480.428749138075 692.2500808805462
1.09 24469.145146589515 709.2409526896444
1.1 24469.80649300567 701.3378834950015
1.11 24481.416840207345 634.0813388855735
1.12 24465.365081101 664.0172584991005
1.1300000000000001 24461.740432404273 683.007633608847
1.1400000000000001 24458.946648645822 690.9343470534673
1.1500000000000001 24461.740221027645 656.8484224849387
1.1600000000000001 24466.320483410826 596.0825793862075
1.1700000000000002 24455.371995479843 628.627638384462
1.1800000000000002 24455.994046482272 609.5265031146796
1.1900000000000002 24456.20392834064 607.364304969231
1.2000000000000002 24447.431406040298 588.6459874835243
1.2100000000000002 24459.399762131994 506.8365884132716
1.2200000000000002 24441.452726745916 597.228766373993
1.2300000000000002 24450.515760816077 470.3067872646261
1.2400000000000002 24433.94002839842 566.350698358066
1.2500000000000002 24450.653646161303 462.8738094304067
1.2600000000000002 24425.003917141894 597.9787695412422
1.2700000000000002 24432.966482000713 493.5434235859515
1.2800000000000002 24428.100706657126 483.37539575970055
1.2900000000000003 24425.38134547002 508.9014988612383
1.3000000000000003 24420.733094501564 468.38036236996084
1.3100000000000003 24420.49226934659 447.35679563283304
1.3200000000000003 24412.737762998295 492.05394516698914
1.3300000000000003 24403.86215974858 491.22925805963047
1.3400000000000003 24397.202241305087 506.43807920764397
1.3500000000000003 24406.70356239556 388.2227054766119
1.3600000000000003 24396.05426115117 449.5459737849699
1.3700000000000003 24395.898765838065 424.62812801740904
1.3800000000000003 24384.767679518933 417.0953506402966
1.3900000000000003 24383.657767321773 418.71869689784353
1.4000000000000004 24382.981540417226 377.6285983525011
1.4100000000000004 24374.92141644385 362.12056858395835
1.4200000000000004 24372.650202146302 355.7068390848557
1.4300000000000004 24373.51967838791 341.3889498717602
1.4400000000000004 24370.78623338798 317.91696690480666
1.4500000000000004 24361.92950768252 326.7800325965897
1.4600000000000004 24352.89105568081 359.29471811975213
1.4700000000000004 24349.838476902936 351.79281747620473
1.4800000000000004 24341.514436888974 357.3247680989348
1.4900000000000004 24341.099618331755 290.4885300061059
1.5000000000000004 24334.161502970703 331.18332097110004
